from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP
8841	8860	JAX00389964	JAX00390013	20	112461090	112692691	chr14	5.75977568277501
8861	8880	JAX00390015	JAX00057446	20	112693492	112983314	chr14	5.77627522637199
8881	8900	JAX00390068	UNC24780472	20	113012114	113154681	chr14	5.78290641213389
8901	8920	UNC24780500	JAX00390135	20	113157486	113634473	chr14	5.46733855314758
8921	8940	JAX00057495	JAX00188039	20	113639270	113961576	chr14	5.48091865196564
8941	8960	JAX00390172	JAX00390228	20	113989345	114253090	chr14	5.4841459173737
8961	8980	JAX00390236	JAX00390269	20	114294741	114459395	chr14	5.40154935513706
8981	9000	JAX00057556	UNC24798429	20	114460150	114728293	chr14	5.4045946249043
9001	9020	JAX00057578	JAX00390369	20	114744467	115046895	chr14	5.47864683248521
9021	9040	UNC24803748	UNC24807006	20	115081360	115331518	chr14	5.6475985716591
9041	9060	JAX00057621	UNC24812995	20	115339197	115711229	chr14	5.69889492832752
9061	9080	JAX00390481	JAX00057679	20	115715132	116127898	chr14	5.73167104895288
9081	9100	JAX00390528	UNC24824048	20	116164378	116516531	chr14	5.8020635054916
9101	9120	JAX00057709	JAX00390611	20	116537123	116806933	chr14	5.8309660099729
9121	9140	JAX00057731	JAX00057755	20	116829379	117139938	chr14	5.87412322180469
9141	9160	UNC24833133	JAX00057773	20	117147724	117381589	chr14	5.91518626387212
9161	9180	UNC24837233	JAX00390720	20	117404865	117605026	chr14	6.05112428141885
9181	9200	UNC24841011	UNC24844310	20	117606311	117818593	chr14	6.10332087961916
9201	9220	UNC24844635	JAX00205982	20	117837873	117994472	chr14	6.11534305337557
9221	9240	JAX00390802	UNC24849331	20	117999286	118105705	chr14	6.10157046747091
9241	9260	UNC24849764	JAX00390906	20	118128857	118278202	chr14	6.13925298301633
9261	9280	JAX00057840	JAX00057850	20	118286438	118420439	chr14	6.15061225912125
9281	9300	UNC24855375	JAX00390960	20	118431892	118615773	chr14	6.06158440619925
9301	9320	UNC24858774	UNC24862724	20	118621108	118829439	chr14	6.21719842080183
9321	9340	UNC24862902	UNC24866697	20	118842557	119030414	chr14	6.38024493145195
9341	9360	UNC24867229	UNC24872163	20	119060162	119334375	chr14	6.32705797935227
9361	9380	UNC24872494	UNC24875157	20	119357071	119529884	chr14	6.35016933802867
9381	9400	UNC24875323	JAX00057931	20	119541607	119682170	chr14	6.34933824346785
9401	9420	JAX00057932	UNC24880715	20	119682287	119855366	chr14	6.42725409022636
9421	9440	JAX00391140	UNC24883287	20	119862230	120033036	chr14	6.50849417293941
9441	9460	UNC24883430	UNC24885329	20	120041530	120199318	chr14	6.17222320714505
9461	9480	JAX00391193	JAX00391233	20	120200423	120391837	chr14	6.09397177567961
9481	9500	JAX00391234	UNC24891655	20	120403238	120608527	chr14	6.11224843942373
9501	9520	JAX00391266	JAX00391303	20	120632110	120781560	chr14	5.98802500756055
9521	9540	UNC24894319	UNC24897885	20	120791735	121024493	chr14	5.90407736735963
9541	9560	JAX00391358	JAX00391394	20	121049465	121324574	chr14	5.82588283093237
9561	9580	JAX00391397	JAX00391419	20	121331649	121457309	chr14	5.8711666273082
9581	9600	JAX00391424	JAX00058077	20	121474747	121602895	chr14	5.89572543267249
9601	9620	JAX00391462	JAX00058084	20	121625402	121712747	chr14	6.0342330817078
9621	9640	UNC24909850	JAX00391533	20	121741028	121878795	chr14	6.09285404204265
9641	9660	JAX00391535	JAX00391600	20	121879034	122009988	chr14	6.11248543161011
9661	9680	JAX00391601	JAX00391677	20	122019181	122364258	chr14	6.22945141299742
9681	9700	JAX00391678	JAX00391730	20	122369235	122605734	chr14	6.29764445073954
9701	9720	JAX00391731	JAX00391755	20	122606737	122792578	chr14	6.22159064581591
9721	9740	JAX00391758	JAX00058192	20	122794365	123162301	chr14	6.19991833047836
9741	9760	JAX00058193	JAX00391824	20	123162505	123413852	chr14	6.25514626891826
9761	9780	JAX00391825	JAX00058230	20	123422749	123676210	chr14	6.21896242911343
9781	9800	JAX00058233	JAX00058257	20	123708791	124051092	chr14	6.18853344109496
9801	9820	JAX00391881	JAX00058283	20	124077952	124373175	chr14	6.03706839317233
9821	9840	UNC24937909	JAX00058312	20	124374701	124760237	chr14	5.92206980139511
9841	9860	JAX00058313	UNC24942598	20	124767639	125073011	chr14	5.952231759033
1	20	JAX00391985	JAX00058366	20	3090615	3456229	chr15	4.61810592978915
21	40	JAX00058367	JAX00392060	20	3456390	3654661	chr15	4.66839404776466
41	60	JAX00392064	JAX00058406	20	3661327	3966885	chr15	4.57522674921074
61	80	JAX00392109	UNC24952531	20	3969146	4149548	chr15	4.57727438537622
81	100	JAX00392153	JAX00392202	20	4169766	4509442	chr15	4.61418600732909
101	120	JAX00392203	UNC24958067	20	4509468	4823573	chr15	4.66762528612882
121	140	backupUNC150414849	JAX00058496	20	4830468	5193740	chr15	4.56738049729418
141	160	backupUNC150415457	JAX00206193	20	5210750	5628347	chr15	4.68349600742251
161	180	JAX00392385	JAX00058559	20	5672648	6031228	chr15	4.49171466765673
181	200	JAX00206205	JAX00392473	20	6031941	6200553	chr15	4.50719681929386
201	220	JAX00392477	JAX00392510	20	6229087	6396260	chr15	4.56772240428296
221	240	JAX00392511	JAX00392544	20	6396283	6596733	chr15	4.54105607363082
241	260	JAX00206218	UNC24982671	20	6667084	6867631	chr15	4.54049541240441
261	280	JAX00392588	JAX00392627	20	6872710	6997560	chr15	4.25864697023756
281	300	JAX00392629	JAX00392676	20	7000652	7131468	chr15	4.20595544026828
301	320	UNC24986265	JAX00058651	20	7132746	7262673	chr15	4.21773736635098
321	340	UNC24988180	JAX00392743	20	7268535	7392552	chr15	4.20756240895267
341	360	JAX00058660	JAX00392799	20	7395391	7624422	chr15	4.20585296550757
361	380	JAX00392802	JAX00392851	20	7647783	7957658	chr15	4.29394812993646
381	400	JAX00392852	JAX00392900	20	7965954	8310067	chr15	4.29681797389497
401	420	JAX00058731	JAX00058759	20	8334248	8702528	chr15	4.27850020564621
421	440	JAX00058760	JAX00392979	20	8712836	9042220	chr15	4.28553261345438
441	460	JAX00058784	UNC25010840	20	9042478	9354115	chr15	4.2885653465476
461	480	JAX00393020	JAX00393055	20	9362143	9563194	chr15	4.31121137442187
481	500	JAX00058825	UNC25016485	20	9563945	9932663	chr15	4.283576708518
501	520	JAX00058855	JAX00058876	20	9957963	10233248	chr15	4.30019285489944
521	540	JAX00058877	UNC25022543	20	10233476	10444912	chr15	4.29900685105753
541	560	JAX00206306	JAX00058904	20	10464746	10617866	chr15	4.20932083620249
561	580	JAX00393244	JAX00393282	20	10622900	10747574	chr15	4.26679975013778
581	600	UNC25027637	UNC25029978	20	10749162	10883991	chr15	4.3803573626387
601	620	JAX00393327	JAX00393369	20	10887677	11095901	chr15	4.52021048818044
621	640	JAX00393372	JAX00058955	20	11098715	11297938	chr15	4.56449556539277
641	660	JAX00393425	UNC25039712	20	11301892	11435297	chr15	4.57527694427931
661	680	JAX00393477	JAX00393519	20	11460516	11652523	chr15	4.56555420916895
681	700	UNC25042878	UNC25045686	20	11654962	11866204	chr15	4.56845075271415
701	720	JAX00393562	JAX00393597	20	11881828	12017157	chr15	4.60731072594505
721	740	JAX00393599	JAX00059024	20	12032747	12209927	chr15	4.69775015759313
741	760	JAX00393649	JAX00393683	20	12210641	12365059	chr15	4.6759141815052
761	780	JAX00393685	JAX00393738	20	12369129	12545501	chr15	4.69639712490935
781	800	JAX00393739	JAX00393798	20	12545536	12715755	chr15	4.55281614139941
801	820	JAX00393805	JAX00393849	20	12724428	12833769	chr15	4.51081298979698
821	840	JAX00393850	JAX00393900	20	12834005	12961070	chr15	4.50890898145228
841	860	JAX00393905	JAX00206361	20	12965759	13052651	chr15	4.50860728231253
861	880	JAX00393936	UNC25064466	20	13053807	13176234	chr15	4.49897946729434
881	900	JAX00393989	JAX00394023	20	13176746	13323492	chr15	4.4988866368264
901	920	JAX00059108	JAX00394080	20	13324730	13702888	chr15	4.50715988128057
921	940	JAX00394081	JAX00059145	20	13704406	13839979	chr15	4.54159164732265
941	960	UNC25072604	JAX00394144	20	13844179	14077039	chr15	4.5769071732507
961	980	JAX00394156	JAX00394182	20	14148945	14349869	chr15	4.67697548258635
981	1000	JAX00059185	JAX00059209	20	14370047	14674414	chr15	4.63803837619118
1001	1020	JAX00059210	JAX00059244	20	14692329	15174836	chr15	4.75677995300397
1021	1040	JAX00059249	JAX00059275	20	15206219	15565259	chr15	4.77755641174859
1041	1060	JAX00059276	JAX00394402	20	15565415	15906105	chr15	4.75879099272795
1061	1080	JAX00394403	JAX00394444	20	15969166	16301077	chr15	4.74080809863652
1081	1100	JAX00394445	JAX00059344	20	16301462	16485011	chr15	4.77076380470492
1101	1120	JAX00394479	JAX00394507	20	16504390	16687076	chr15	4.89235091333937
1121	1140	JAX00394509	JAX00394536	20	16690994	16876104	chr15	4.98778062831135
1141	1160	JAX00394538	UNC25116544	20	16886735	17171547	chr15	5.01613794604422
1161	1180	JAX00059399	JAX00394644	20	17221237	17534095	chr15	5.01398868075825
1181	1200	JAX00394646	JAX00394718	20	17556354	17861896	chr15	5.01444172919564
1201	1220	UNC25127708	UNC25132993	20	17862006	18239434	chr15	5.02876024183053
1221	1240	JAX00059478	JAX00394837	20	18285904	18458633	chr15	5.06102702787178
1241	1260	UNC25136469	JAX00059514	20	18465747	18749677	chr15	5.06192916331337
1261	1280	UNC25140152	JAX00059527	20	18772947	18931136	chr15	4.98864461469227
1281	1300	JAX00059528	JAX00394964	20	18931750	19115018	chr15	4.9804917435542
1301	1320	JAX00394969	JAX00059559	20	19137192	19352135	chr15	5.05347237822305
1321	1340	JAX00395015	JAX00059597	20	19352465	19837378	chr15	5.03321592495654
1341	1360	JAX00059598	JAX00395128	20	19899777	20232417	chr15	5.07110799033391
1361	1380	JAX00395129	JAX00206507	20	20235121	20631806	chr15	5.04681810534278
1381	1400	JAX00206508	JAX00395231	20	20631843	20811193	chr15	5.07106990816563
1401	1420	JAX00395232	JAX00059689	20	20814849	21072564	chr15	5.10770745785216
1421	1440	JAX00059690	UNC25171468	20	21084617	21335962	chr15	5.19517598628337
1441	1460	JAX00059708	backupUNC150056097	20	21337241	21696592	chr15	5.23797536875226
1461	1480	JAX00395373	JAX00395415	20	21714657	22117614	chr15	5.77506315028604
1481	1500	JAX00395417	JAX00395455	20	22131354	22399584	chr15	6.38211399615632
1501	1520	JAX00395465	JAX00059810	20	22433915	22690326	chr15	6.67312713726472
1521	1540	JAX00059813	JAX00395553	20	22731687	22860441	chr15	6.70147966200963
1541	1560	JAX00395559	JAX00395603	20	22918149	23179771	chr15	6.71017684964025
1561	1580	JAX00206556	JAX00395637	20	23197330	23428809	chr15	6.65112924771312
1581	1600	JAX00059862	JAX00206570	20	23443898	23708353	chr15	6.7086932497461
1601	1620	JAX00395671	JAX00395707	20	23719149	24059165	chr15	6.70567120429922
1621	1640	JAX00059909	JAX00395749	20	24059612	24417784	chr15	6.67972538293467
1641	1660	JAX00059937	JAX00395793	20	24430042	24706263	chr15	6.68846947608619
1661	1680	UNC25206573	JAX00059983	20	24744985	25047176	chr15	6.73333284320346
1681	1700	JAX00395857	JAX00395894	20	25058372	25272091	chr15	6.71668186573734
1701	1720	JAX00395899	JAX00395979	20	25274838	25428275	chr15	6.63395291701674
1721	1740	JAX00395980	JAX00396042	20	25428627	25589758	chr15	6.6767890674778
1741	1760	UNC25219686	JAX00396083	20	25597292	25733020	chr15	6.74982356384333
1761	1780	UNC25222156	UNC25224676	20	25743291	25922583	chr15	6.68803278733804
1781	1800	JAX00396115	JAX00396137	20	25931128	26081151	chr15	6.79115912468493
1801	1820	JAX00060061	JAX00396177	20	26089855	26273909	chr15	6.79333390159641
1821	1840	JAX00060076	JAX00396205	20	26278602	26489780	chr15	6.86102601047862
1841	1860	JAX00396207	JAX00396242	20	26492660	26611824	chr15	6.85444012032605
1861	1880	JAX00060101	JAX00060119	20	26623118	26846363	chr15	6.81481010932491
1881	1900	JAX00396266	UNC25241266	20	26861358	27010413	chr15	6.85898416408406
1901	1920	UNC25241375	UNC25244437	20	27019383	27251059	chr15	6.87270669003217
1921	1940	JAX00060149	JAX00060167	20	27260615	27484558	chr15	6.86326327728329
1941	1960	JAX00060168	JAX00396386	20	27514290	27697124	chr15	6.67759054355713
1961	1980	JAX00396388	UNC25255086	20	27701785	27892956	chr15	6.68709387026989
1981	2000	JAX00396423	JAX00396448	20	27895989	28136215	chr15	6.69675036285335
2001	2020	JAX00396452	JAX00060239	20	28179461	28449998	chr15	6.6130624044373
2021	2040	UNC150504609	JAX00396525	20	28456301	28731625	chr15	6.71632458816346
2041	2060	JAX00396529	JAX00060281	20	28740569	29017925	chr15	6.77501890301823
2061	2080	JAX00396556	JAX00396603	20	29025500	29207096	chr15	6.81930383845717
2081	2100	JAX00396609	JAX00396640	20	29230156	29460855	chr15	6.80131670776777
2101	2120	JAX00396644	JAX00060330	20	29496036	29685557	chr15	6.69220365820815
2121	2140	UNC25280981	UNC25283948	20	29710188	29945149	chr15	6.59505398775908
2141	2160	JAX00060354	JAX00060364	20	29985933	30131856	chr15	6.46401421033542
2161	2180	JAX00396732	JAX00396756	20	30135286	30209908	chr15	6.39371123437532
2181	2200	UNC25287599	JAX00396807	20	30213351	30346067	chr15	6.39843573693469
2201	2220	JAX00396808	UNC25292118	20	30346912	30443351	chr15	6.40562905676612
2221	2240	UNC25292618	JAX00206712	20	30472459	30579320	chr15	6.38655360768687
2241	2260	JAX00206713	UNC25296955	20	30579392	30707072	chr15	6.16404240592689
2261	2280	JAX00396921	JAX00396947	20	30709106	30823966	chr15	5.88277956181631
2281	2300	UNC25299144	JAX00060437	20	30828149	31082615	chr15	5.89540096241632
2301	2320	JAX00396989	UNC25306893	20	31083085	31264936	chr15	6.09291788962402
2321	2340	UNC150082801	JAX00397099	20	31269406	31513274	chr15	6.12975618691708
2341	2360	JAX00060469	JAX00397147	20	31528935	31752919	chr15	6.13183142421652
2361	2380	JAX00397148	JAX00397182	20	31753241	31901618	chr15	6.16956399801938
2381	2400	UNC25316110	UNC25317992	20	31926645	32039763	chr15	6.19256893768528
2401	2420	JAX00060507	JAX00397263	20	32047789	32134938	chr15	6.19083858663917
2421	2440	UNC25319646	JAX00397308	20	32150262	32266074	chr15	6.15822312169579
2441	2460	JAX00060525	JAX00397342	20	32283263	32422682	chr15	6.06733500650397
2461	2480	JAX00397345	JAX00397387	20	32447402	32574595	chr15	5.98427368602036
2481	2500	JAX00397388	JAX00397430	20	32582837	32743580	chr15	5.98407929930236
2501	2520	JAX00060563	JAX00397490	20	32769787	33016275	chr15	6.00410712970746
2521	2540	JAX00397497	JAX00397548	20	33077319	33284594	chr15	5.95779085599902
2541	2560	JAX00060603	JAX00060626	20	33313285	33617854	chr15	5.91496988068676
2561	2580	JAX00397600	JAX00397652	20	33629793	33928954	chr15	5.90344421688387
2581	2600	JAX00397660	UNC150107299	20	33978201	34103577	chr15	5.90376057921742
2601	2620	JAX00060663	JAX00060681	20	34115145	34358413	chr15	5.98618925903082
2621	2640	JAX00060683	UNC25352131	20	34366216	34597823	chr15	5.98431146972216
2641	2660	JAX00060704	JAX00397801	20	34643321	34845139	chr15	6.06625453683448
2661	2680	JAX00397805	JAX00397825	20	34860325	35072903	chr15	6.13856312828861
2681	2700	JAX00060735	JAX00397842	20	35074466	35257540	chr15	6.132231661487
2701	2720	JAX00397843	JAX00060768	20	35259185	35526145	chr15	6.21422377549653
2721	2740	UNC25360933	UNC25363485	20	35527192	35818595	chr15	6.23494459613166
2741	2760	JAX00397911	UNC25366339	20	35832153	36076292	chr15	6.24305737285484
2761	2780	JAX00060811	JAX00397976	20	36085750	36252243	chr15	6.20831362643213
2781	2800	UNC25369121	JAX00398030	20	36270177	36435976	chr15	6.31570043811187
2801	2820	JAX00398032	JAX00206779	20	36464340	36691872	chr15	6.3236402857177
2821	2840	JAX00060856	JAX00398105	20	36693846	36890842	chr15	6.28738615733646
2841	2860	JAX00398107	JAX00398154	20	36912334	37053983	chr15	6.27449735344557
2861	2880	JAX00398164	JAX00398209	20	37061798	37297813	chr15	6.28983873859561
2881	2900	UNC25386338	JAX00398248	20	37303012	37508203	chr15	6.30101954613213
2901	2920	JAX00206791	JAX00398284	20	37521155	37735299	chr15	6.43029022570244
2921	2940	JAX00060936	backupJAX00398324	20	37761604	38019090	chr15	6.37199988741979
2941	2960	UNC25395553	JAX00060982	20	38025721	38377412	chr15	5.96802680076484
2961	2980	JAX00398380	UNC25403613	20	38383604	38584800	chr15	6.02714237980137
2981	3000	JAX00398420	UNC150137904	20	38594653	38774577	chr15	6.19634026595491
3001	3020	UNC25406393	JAX00398501	20	38787418	38988570	chr15	6.22547380747429
3021	3040	JAX00061029	JAX00398530	20	39011849	39165408	chr15	6.22217063612226
3041	3060	JAX00061041	JAX00061061	20	39187377	39434818	chr15	6.24965043847449
3061	3080	JAX00061062	JAX00398623	20	39454030	39608550	chr15	6.27609228214571
3081	3100	JAX00398629	JAX00061083	20	39624355	39724604	chr15	6.28139044021228
3101	3120	JAX00398677	JAX00398728	20	39729557	39878753	chr15	6.30460278072584
3121	3140	JAX00398729	JAX00398764	20	39879672	39999025	chr15	6.32860186913118
3141	3160	JAX00061106	JAX00398809	20	40021949	40316619	chr15	6.30812946482886
3161	3180	JAX00398813	JAX00061147	20	40361591	40582232	chr15	6.28686953037924
3181	3200	JAX00061149	JAX00398890	20	40613806	40857095	chr15	6.3613941035028
3201	3220	JAX00061169	UNC25436543	20	40864336	41023422	chr15	6.45904018870498
3221	3240	JAX00398925	JAX00398970	20	41023643	41249601	chr15	6.57096262128764
3241	3260	JAX00061197	JAX00061214	20	41250380	41457127	chr15	6.65114159473303
3261	3280	JAX00399019	JAX00061229	20	41458529	41670923	chr15	6.40559249300436
3281	3300	JAX00399050	JAX00399095	20	41678385	41895564	chr15	6.02208838165098
3301	3320	JAX00061246	JAX00061258	20	41898649	42078326	chr15	5.9965033647516
3321	3340	UNC25455169	JAX00399188	20	42088140	42260223	chr15	5.99350769944857
3341	3360	JAX00399190	JAX00399229	20	42264243	42447511	chr15	5.89000484276019
3361	3380	JAX00399230	JAX00399269	20	42447568	42622325	chr15	5.64788208518926
3381	3400	JAX00399271	UNC25464603	20	42622973	42794247	chr15	5.66623425094642
3401	3420	JAX00061313	JAX00399344	20	42797773	42969839	chr15	5.7278774301502
3421	3440	UNC25466668	JAX00061340	20	42979948	43157060	chr15	5.73966864652574
3441	3460	JAX00061341	UNC25470110	20	43179736	43366501	chr15	5.76930924000762
3461	3480	JAX00399400	JAX00399451	20	43373656	43682745	chr15	5.76878489441447
3481	3500	JAX00399453	JAX00399507	20	43683114	44017664	chr15	5.76911493803633
3501	3520	JAX00399511	JAX00061417	20	44023645	44183403	chr15	5.76974745117262
3521	3540	JAX00061418	JAX00399584	20	44189796	44400672	chr15	5.76989415719729
3541	3560	JAX00061435	JAX00399613	20	44406853	44632780	chr15	5.75840409948828
3561	3580	UNC25483860	JAX00061466	20	44633788	44825248	chr15	5.75335350333265
3581	3600	JAX00061469	JAX00399686	20	44863893	45003582	chr15	5.75324073449686
3601	3620	JAX00061481	JAX00061499	20	45016289	45256848	chr15	5.80086715138382
3621	3640	JAX00061500	JAX00399751	20	45288435	45507354	chr15	5.80709488186272
3641	3660	UNC25495745	JAX00061536	20	45544591	45764454	chr15	5.8079703873895
3661	3680	JAX00399812	JAX00399857	20	45919333	46241163	chr15	5.72793845504036
3681	3700	JAX00399858	JAX00399910	20	46242220	46636813	chr15	5.7192328395164
3701	3720	JAX00399913	JAX00061630	20	46638078	47026903	chr15	5.74799415923389
3721	3740	JAX00061631	JAX00400023	20	47034036	47478465	chr15	5.75815125938747
3741	3760	JAX00061663	JAX00400064	20	47493590	47758981	chr15	5.74339470301363
3761	3780	JAX00061684	JAX00400125	20	47766268	48286999	chr15	5.658741875255
3781	3800	JAX00061723	JAX00061746	20	48301379	48577325	chr15	5.70819268115679
3801	3820	JAX00400177	JAX00400241	20	48585823	48896147	chr15	5.70403075985436
3821	3840	JAX00400247	JAX00400294	20	48902364	49148118	chr15	5.66787033246734
3841	3860	JAX00400295	UNC25554761	20	49148207	49444215	chr15	5.51486916507828
3861	3880	UNC150186120	UNC25562942	20	49479959	49909409	chr15	5.56001924026361
3881	3900	JAX00400439	JAX00061863	20	49909966	50139628	chr15	5.5786552568386
3901	3920	JAX00400489	JAX00061875	20	50139671	50305974	chr15	5.85084137211162
3921	3940	JAX00400532	JAX00061888	20	50306093	50487553	chr15	5.85446328495984
3941	3960	JAX00400563	backupUNC150188755	20	50496070	50627222	chr15	5.85823714001175
3961	3980	JAX00400615	JAX00061907	20	50642930	50742777	chr15	5.75420385179004
3981	4000	JAX00061908	JAX00400695	20	50744068	50939898	chr15	5.59117731603069
4001	4020	JAX00061923	JAX00400738	20	50941202	51202354	chr15	5.59016679437896
4021	4040	UNC25578382	UNC25581065	20	51204023	51400321	chr15	5.85619317454343
4041	4060	JAX00400784	JAX00400825	20	51425155	51596593	chr15	5.9504483107078
4061	4080	JAX00400833	JAX00400884	20	51609538	51750689	chr15	5.83623631759323
4081	4100	UNC25586381	JAX00062008	20	51769990	52096507	chr15	5.8076127244651
4101	4120	JAX00062009	JAX00400977	20	52096592	52251032	chr15	5.73404002122983
4121	4140	JAX00400981	JAX00062038	20	52258307	52487056	chr15	5.72074103082892
4141	4160	UNC25596219	JAX00062059	20	52504995	52764976	chr15	5.7454790181606
4161	4180	JAX00062061	JAX00401101	20	52772652	52981284	chr15	5.71944984467433
4181	4200	JAX00401103	UNC25606767	20	52987147	53278352	chr15	5.5566904779598
4201	4220	JAX00062098	JAX00062111	20	53282140	53448482	chr15	5.5551093049221
4221	4240	JAX00401191	JAX00062119	20	53452426	53562491	chr15	5.55417978167866
4241	4260	JAX00401228	JAX00062135	20	53578071	53793295	chr15	5.31461759867434
4261	4280	UNC25614010	UNC25616733	20	53827332	54046135	chr15	5.30204026604509
4281	4300	JAX00401329	JAX00401367	20	54073833	54222803	chr15	5.30086168157655
4301	4320	JAX00401373	JAX00401414	20	54243965	54409923	chr15	5.26401768027434
4321	4340	JAX00401415	JAX00062199	20	54410145	54635544	chr15	5.05773139390853
4341	4360	JAX00401459	UNC25627880	20	54648658	54880670	chr15	5.08428794737828
4361	4380	JAX00062217	UNC25630692	20	54880747	55045295	chr15	5.1237357925111
4381	4400	JAX00401538	JAX00062251	20	55087531	55326290	chr15	4.85122692482069
4401	4420	UNC25635847	UNC25638743	20	55335863	55529144	chr15	4.7069518062622
4421	4440	JAX00401622	JAX00401652	20	55538672	55708978	chr15	4.63781542754876
4441	4460	UNC25641288	JAX00062297	20	55714388	55960533	chr15	4.61868798097338
4461	4480	JAX00401689	JAX00401713	20	55960747	56239837	chr15	4.79380255996534
4481	4500	JAX00401715	JAX00401741	20	56242937	56440315	chr15	4.92152529184723
4501	4520	JAX00401743	UNC25652125	20	56447257	56587561	chr15	5.03392290780551
4521	4540	JAX00401788	JAX00401840	20	56619671	56845286	chr15	5.15949108268767
4541	4560	JAX00401841	UNC25657902	20	56845699	57062880	chr15	5.29380657993197
4561	4580	UNC25657976	JAX00401939	20	57081186	57313675	chr15	5.35888565256212
4581	4600	JAX00062402	JAX00401990	20	57339555	57436446	chr15	5.38403768668449
4601	4620	UNC25663241	JAX00062419	20	57443407	57564203	chr15	5.10118009814845
4621	4640	JAX00402018	JAX00062435	20	57572175	57791072	chr15	5.05657129513877
4641	4660	JAX00062436	JAX00402119	20	57792170	58009616	chr15	5.09667043785921
4661	4680	JAX00062452	UNC25673370	20	58012059	58156721	chr15	5.1076892220762
4681	4700	JAX00402157	UNC25675985	20	58163974	58349269	chr15	5.10835028459576
4701	4720	JAX00402198	JAX00062489	20	58360283	58508386	chr15	5.3942077122579
4721	4740	UNC25678800	JAX00402297	20	58511191	58709920	chr15	5.46622804324477
4741	4760	JAX00402298	JAX00402330	20	58710795	58834432	chr15	5.52459811162503
4761	4780	JAX00402334	UNC25686600	20	58846187	59029752	chr15	5.52882777682007
4781	4800	JAX00402384	JAX00402437	20	59037380	59247100	chr15	3.67157993022851
4801	4820	JAX00402439	JAX00402481	20	59257239	59366794	chr15	3.67691738412531
4821	4840	JAX00402483	UNC25692711	20	59371894	59559557	chr15	3.67730178737838
4841	4860	UNC25692750	JAX00062579	20	59565320	59692007	chr15	3.68278190115472
4861	4880	UNC25694459	JAX00207228	20	59698983	59836222	chr15	3.84420442420502
4881	4900	UNC25695922	JAX00062601	20	59839955	59983695	chr15	3.84082011770363
4901	4920	UNC25698217	JAX00402676	20	59991034	60142368	chr15	3.83721065007911
4921	4940	JAX00402677	JAX00062623	20	60142445	60293301	chr15	3.76184455662173
4941	4960	JAX00207242	JAX00402774	20	60293498	60484310	chr15	3.95747914815994
4961	4980	JAX00402776	JAX00062651	20	60484756	60648879	chr15	3.939097707955
4981	5000	JAX00207253	JAX00062663	20	60658499	60825639	chr15	3.89743013294101
5001	5020	JAX00402879	JAX00402914	20	60830988	61039471	chr15	5.17399987901801
5021	5040	JAX00062681	JAX00402959	20	61046697	61161192	chr15	5.20263892847192
5041	5060	JAX00402960	UNC25716900	20	61162605	61448271	chr15	5.19996637169755
5061	5080	JAX00403049	UNC25719074	20	61454442	61609513	chr15	5.1975686111738
5081	5100	JAX00403090	JAX00403137	20	61623466	61927021	chr15	4.01900527145041
5101	5120	JAX00207285	JAX00403163	20	61933147	62078916	chr15	4.05914784114787
5121	5140	UNC25724822	backupJAX00062769	20	62085893	62236926	chr15	4.19990622496262
5141	5160	UNC25726648	JAX00403256	20	62252265	62378517	chr15	4.34117236575522
5161	5180	UNC25728260	JAX00403303	20	62383449	62632582	chr15	4.34361094089503
5181	5200	JAX00403306	JAX00062819	20	62655325	62893442	chr15	4.33153803118901
5201	5220	JAX00403355	JAX00403386	20	62912567	63188602	chr15	4.31004601957603
5221	5240	JAX00403387	JAX00403421	20	63200934	63405986	chr15	4.3475651920477
5241	5260	JAX00062857	JAX00403451	20	63406088	63600378	chr15	4.35824326989901
5261	5280	JAX00403453	JAX00403500	20	63600878	63953452	chr15	4.36504868990804
5281	5300	JAX00403502	JAX00403535	20	63957428	64095499	chr15	4.34202822258735
5301	5320	JAX00403539	JAX00062921	20	64102610	64260061	chr15	4.31728031729433
5321	5340	backupUNC150376011	JAX00062938	20	64261564	64502965	chr15	4.24190330038372
5341	5360	JAX00403611	JAX00062953	20	64516887	64695652	chr15	4.24456806309211
5361	5380	JAX00403652	JAX00403683	20	64701047	64935412	chr15	4.24758719950353
5381	5400	JAX00062971	UNC25762776	20	64940905	65131921	chr15	4.504995799146
5401	5420	JAX00403711	UNC25767046	20	65142686	65509679	chr15	4.61742744095846
5421	5440	JAX00403757	JAX00403804	20	65511673	65739218	chr15	4.65593314241463
5441	5460	JAX00403805	JAX00403838	20	65739667	65954329	chr15	4.67722486315507
5461	5480	JAX00403840	UNC25774459	20	65956076	66038658	chr15	4.67818713772303
5481	5500	JAX00403882	JAX00403921	20	66051452	66207330	chr15	4.60102120574313
5501	5520	UNC25776976	JAX00063093	20	66228297	66543017	chr15	4.58527273120711
5521	5540	UNC25780656	UNC25782736	20	66545598	66697229	chr15	4.58632421905305
5541	5560	JAX00063103	JAX00404041	20	66701145	66874086	chr15	4.58741327918673
5561	5580	UNC25785598	JAX00404086	20	66877552	67093540	chr15	4.58892090983
5581	5600	UNC25788670	JAX00404132	20	67122269	67289998	chr15	4.6625462584897
5601	5620	JAX00063148	JAX00207419	20	67290596	67547828	chr15	4.68251729946788
5621	5640	JAX00063168	JAX00404222	20	67553001	67690307	chr15	4.71656603115791
5641	5660	JAX00404223	JAX00063190	20	67691315	67858742	chr15	4.86479440810491
