from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP	pointwise.permute.pval	genomewide.permute.pval
6121	6140	JAX00384818	JAX00054892	20	78549286	78744874	chr14	1.80199805197677	0	2
6141	6160	JAX00384851	JAX00054912	20	78747662	78988665	chr14	1.90516478819575	0	2
6161	6180	JAX00384897	JAX00384947	20	78989204	79212553	chr14	1.90456433635685	0	2
6181	6200	UNC24315068	JAX00054948	20	79234427	79465828	chr14	1.62694782857528	0	2
6201	6220	UNC24317545	UNC140401510	20	79466343	79709791	chr14	1.60442877269052	0	2
6221	6240	JAX00385027	UNC24322186	20	79714277	80022272	chr14	1.42715492217484	0	2
6241	6260	JAX00385062	UNC141084245	20	80050068	80213278	chr14	1.51256105749176	0	2
6261	6280	JAX00385093	JAX00055021	20	80258452	80446219	chr14	1.49622888379325	0	2
6281	6300	JAX00205370	UNC24327344	20	80483125	80656745	chr14	1.49770880348043	0	2
6301	6320	JAX00385160	JAX00055049	20	80680247	80789046	chr14	1.49858170889138	0	2
6321	6340	JAX00385200	UNC24330859	20	80794533	81057132	chr14	1.49958002887394	0	2
6341	6360	JAX00385232	JAX00385266	20	81085855	81342060	chr14	1.5288523993447	0	2
6361	6380	JAX00385270	JAX00385294	20	81348637	81597126	chr14	1.48689690729356	0	2
6381	6400	JAX00385295	JAX00385351	20	81597155	81802728	chr14	1.48316257641076	0	2
6401	6420	JAX00385356	JAX00055138	20	81815070	82038363	chr14	1.61034879842043	0	2
6421	6440	JAX00055140	JAX00385421	20	82055146	82407176	chr14	1.65063014748643	0	2
6441	6460	JAX00385425	UNC24351809	20	82420562	82674221	chr14	1.79152519903736	0	2
6461	6480	JAX00385463	UNC140625467	20	82674367	83066290	chr14	1.76691665707572	0	2
6481	6500	UNC24354682	JAX00205435	20	83073527	83347202	chr14	1.89933275742691	0	2
6501	6520	JAX00385533	UNC24362464	20	83353383	83595882	chr14	1.93015349500745	0	2
6521	6540	UNC24363323	JAX00055274	20	83655221	83979069	chr14	1.79372792846928	0	2
6541	6560	JAX00385600	JAX00385651	20	83979550	84423556	chr14	1.72200133301468	0	2
6561	6580	UNC140285643	JAX00385686	20	84434342	84678596	chr14	1.65526276594626	0	2
6581	6600	JAX00385691	JAX00385742	20	84681968	85027261	chr14	1.66392298911769	0	2
6601	6620	JAX00055355	JAX00055372	20	85047795	85303457	chr14	1.85671622974532	0	2
6621	6640	JAX00055373	JAX00055404	20	85307385	85726640	chr14	1.94156106564416	0	2
6641	6660	JAX00055405	JAX00385858	20	85754779	85957321	chr14	1.9421198409369	0	2
6661	6680	JAX00385861	JAX00055440	20	85962049	86191635	chr14	1.94202555435601	0	2
6681	6700	JAX00055443	UNC24399451	20	86248875	86438190	chr14	1.94223558571497	0	2
6701	6720	UNC24399508	UNC24400303	20	86445349	86521834	chr14	1.94244205644843	0	2
6721	6740	UNC24400389	UNC24402092	20	86526688	86662293	chr14	1.9443829241587	0	2
6741	6760	JAX00055476	JAX00055490	20	86672883	86874131	chr14	1.99509640577559	0	2
6761	6780	UNC24404854	JAX00055508	20	86882712	87100611	chr14	2.00749345971274	0	2
6781	6800	JAX00386070	JAX00055523	20	87100722	87317817	chr14	1.95362396959561	0	2
6801	6820	JAX00055526	JAX00386164	20	87349131	87563596	chr14	1.92263718960457	0	2
6821	6840	JAX00386165	JAX00055559	20	87584429	87804381	chr14	2.05222750250228	0	2
6841	6860	UNC24416758	JAX00386244	20	87812410	88093266	chr14	2.12593066885545	0	2
6861	6880	JAX00386247	JAX00055602	20	88112566	88331709	chr14	2.11711639348944	0	2
6881	6900	JAX00386272	JAX00386308	20	88342104	88619152	chr14	2.13622544935218	0	2
6901	6920	JAX00386310	JAX00386341	20	88620979	88828781	chr14	2.12067437372578	0	2
6921	6940	JAX00055641	UNC24438328	20	88862766	89186499	chr14	2.09233097805128	0	2
6941	6960	JAX00055666	UNC24444415	20	89195344	89545567	chr14	2.08784887954855	0	2
6961	6980	JAX00055692	JAX00386452	20	89545702	89846200	chr14	1.97762593540106	0	2
6981	7000	UNC24448740	JAX00386488	20	89858227	90197444	chr14	1.82009288402469	0	2
7001	7020	JAX00386490	JAX00386522	20	90199254	90428167	chr14	1.67251526864465	0	2
7021	7040	UNC24458936	UNC24462388	20	90430288	90672353	chr14	1.74466023664883	0	2
7041	7060	JAX00386544	JAX00386567	20	90684969	90891228	chr14	1.74643318268651	0	2
7061	7080	JAX00386569	UNC24469415	20	90891551	91121322	chr14	1.82470282355407	0	2
7081	7100	JAX00055811	JAX00386633	20	91143988	91496904	chr14	1.83531762132829	0	2
7101	7120	JAX00386634	JAX00055866	20	91505792	91905187	chr14	1.77338558446637	0	2
7121	7140	JAX00055867	JAX00386717	20	91905248	92144714	chr14	1.71205115883516	0	2
7141	7160	JAX00386721	JAX00386777	20	92164591	92586964	chr14	1.69174576498597	0	2
7161	7180	JAX00386779	JAX00386829	20	92635603	92954811	chr14	1.72361711857669	0	2
7181	7200	JAX00055948	backupJAX00055971	20	92982984	93291876	chr14	1.71709646690896	0	2
7201	7220	JAX00386862	JAX00055990	20	93305816	93542136	chr14	1.35686747532777	0	2
7221	7240	JAX00055991	JAX00056007	20	93574430	93772795	chr14	1.48737176953122	0	2
7241	7260	JAX00056008	JAX00386984	20	93772980	93951973	chr14	1.50263538619004	0	2
7261	7280	JAX00056021	JAX00387015	20	93969530	94116234	chr14	1.40878329722868	0	2
7281	7300	JAX00387016	JAX00387048	20	94116438	94292879	chr14	2.31870955941787	0	2
7301	7320	JAX00056045	JAX00387081	20	94292975	94535808	chr14	2.37202117506207	0	2
7321	7340	JAX00056065	UNC24521979	20	94536235	94795905	chr14	2.42798665835531	0	2
7341	7360	JAX00056084	JAX00387151	20	94799982	95090250	chr14	1.9947115270744	0	2
7361	7380	JAX00387152	JAX00056126	20	95091317	95375773	chr14	3.42373457771679	0	0
7381	7400	UNC24529690	JAX00056152	20	95379003	95722325	chr14	3.05716974580016	0	1
7401	7420	JAX00387251	JAX00387290	20	95726109	95960253	chr14	3.35753742686219	0	0
7421	7440	JAX00387292	JAX00056187	20	95971558	96177320	chr14	3.38100311649532	0	0
7441	7460	UNC24540888	JAX00056205	20	96188305	96417827	chr14	2.74964902467726	0	2
7461	7480	JAX00387378	UNC24546380	20	96454731	96599911	chr14	2.85675887195387	0	2
7481	7500	UNC24546434	JAX00056245	20	96601669	96963867	chr14	3.05621963535057	0	1
7501	7520	JAX00056246	JAX00387481	20	96964164	97361739	chr14	2.40395925692285	0	2
7521	7540	JAX00056276	JAX00056303	20	97375593	97746456	chr14	1.06475091247655	0	2
7541	7560	UNC24567003	JAX00056325	20	97750652	98022317	chr14	0.965349194362497	0	2
7561	7580	JAX00387549	backupJAX00387582	20	98025059	98241520	chr14	0.918388221072356	0	2
7581	7600	JAX00056342	UNC24576611	20	98242885	98502331	chr14	1.00539888362405	0	2
7601	7620	JAX00387620	UNC24579877	20	98527978	98755195	chr14	1.02256932120561	0	2
7621	7640	JAX00056380	JAX00056402	20	98780935	99047146	chr14	1.03303160078986	0	2
7641	7660	JAX00387685	UNC24588059	20	99047299	99305804	chr14	1.04003934862267	0	2
7661	7680	JAX00387730	UNC24592492	20	99347044	99645022	chr14	1.17450094958965	0	2
7681	7700	UNC24592733	JAX00387777	20	99664108	99770490	chr14	1.16374761952705	0	2
7701	7720	UNC24594330	UNC24596074	20	99776140	99884112	chr14	1.20498872658176	0	2
7721	7740	JAX00056464	JAX00387807	20	99886007	99983932	chr14	1.30612906844971	0	2
7741	7760	JAX00387810	JAX00387827	20	99987304	100078743	chr14	1.30133059086	0	2
7761	7780	JAX00387828	JAX00387854	20	100082356	100205602	chr14	1.29104869596431	0	2
7781	7800	JAX00056488	JAX00387889	20	100220092	100312175	chr14	1.18739457183707	0	2
7801	7820	JAX00387892	JAX00056512	20	100320283	100519047	chr14	1.24267269138176	0	2
7821	7840	JAX00387923	JAX00387957	20	100519162	100671299	chr14	1.19208861501921	0	2
7841	7860	JAX00387958	JAX00056536	20	100671743	100840615	chr14	1.26125421381811	0	2
7861	7880	JAX00387990	JAX00388035	20	100843750	101066142	chr14	1.24745136558048	0	2
7881	7900	UNC24614763	JAX00388065	20	101073574	101249482	chr14	1.24565683440667	0	2
7901	7920	JAX00056568	JAX00056584	20	101273043	101490669	chr14	1.28786487318832	0	2
7921	7940	JAX00388104	JAX00388127	20	101506062	101678393	chr14	1.2949895965396	0	2
7941	7960	JAX00388129	JAX00388161	20	101681646	101968529	chr14	1.285974005062	0	2
7961	7980	JAX00388163	JAX00388191	20	101987083	102233504	chr14	1.31364391255984	0	2
7981	8000	JAX00388194	JAX00388233	20	102236365	102437613	chr14	1.21382656342773	0	2
8001	8020	JAX00056658	JAX00056674	20	102454512	102701065	chr14	1.24708144762844	0	2
8021	8040	JAX00388276	JAX00388302	20	102703482	102984844	chr14	1.28058936484067	0	2
8041	8060	JAX00388306	UNC24642980	20	103004056	103257978	chr14	1.19538100402606	0	2
8061	8080	JAX00388336	JAX00388361	20	103278361	103434596	chr14	1.27324912890409	0	2
8081	8100	JAX00388362	JAX00388380	20	103434797	103642241	chr14	1.27705657915582	0	2
8101	8120	JAX00056748	JAX00205663	20	103650044	103836042	chr14	1.38203836611226	0	2
8121	8140	JAX00388412	JAX00388453	20	103867501	104023661	chr14	1.46491124619117	0	2
8141	8160	JAX00056778	JAX00388506	20	104055844	104319341	chr14	1.50111367132277	0	2
8161	8180	UNC24652680	JAX00388555	20	104325320	104633253	chr14	1.47272972807109	0	2
8181	8200	JAX00056822	JAX00388606	20	104662931	104894423	chr14	1.38641747457902	0	2
8201	8220	JAX00056840	JAX00388633	20	104900601	105086253	chr14	1.32564649899247	0	2
8221	8240	JAX00388635	JAX00388665	20	105089154	105234944	chr14	1.32264684550342	0	2
8241	8260	JAX00388668	JAX00056871	20	105238142	105331504	chr14	1.30722895663933	0	2
8261	8280	JAX00388714	JAX00388751	20	105341104	105466579	chr14	1.2124783988037	0	2
8281	8300	UNC24666738	JAX00056894	20	105468197	105630890	chr14	1.09340434809939	0	2
8301	8320	UNC24668230	JAX00388854	20	105649822	105721019	chr14	1.02347641784018	0	2
8321	8340	JAX00388855	JAX00388903	20	105721583	105803521	chr14	1.00642102198721	0	2
8341	8360	UNC24670575	UNC24672301	20	105821061	105999917	chr14	1.0726207304393	0	2
8361	8380	JAX00056923	JAX00056935	20	106015303	106166793	chr14	1.12050854159458	0	2
8381	8400	JAX00388989	UNC24676691	20	106167721	106435569	chr14	1.11225583534244	0	2
8401	8420	JAX00056955	JAX00389089	20	106442567	106721454	chr14	1.09731518743497	0	2
8421	8440	JAX00389092	JAX00056993	20	106740468	106955170	chr14	0.521433080016925	0	2
8441	8460	JAX00389121	JAX00389161	20	106956177	107200696	chr14	0.436033797499675	0	2
8461	8480	JAX00389168	JAX00057034	20	107230472	107492415	chr14	0.715739667854584	0	2
8481	8500	JAX00389197	JAX00057046	20	107492463	107664055	chr14	0.696670532328805	0	2
8501	8520	JAX00389244	JAX00057061	20	107673638	107873096	chr14	0.56887309216	0	2
8521	8540	JAX00389277	JAX00389317	20	107903469	108168175	chr14	0.577113997106956	0	2
8541	8560	JAX00389319	UNC24702108	20	108168533	108496006	chr14	0.624857897581356	0	2
8561	8580	JAX00057112	UNC24707780	20	108538601	108928110	chr14	0.854817200645054	0	2
8581	8600	JAX00057142	JAX00057167	20	108953436	109261618	chr14	0.624835992417977	0	2
8601	8620	JAX00205788	JAX00389494	20	109269259	109552710	chr14	0.466427775995673	0	2
8621	8640	JAX00389497	JAX00057210	20	109565858	109856455	chr14	0.480048104837464	0	2
8641	8660	JAX00389543	JAX00389590	20	109856545	110100823	chr14	0.38730355939959	0	2
8661	8680	JAX00389592	JAX00389659	20	110101587	110403401	chr14	0.386962774579006	0	2
8681	8700	JAX00188035	JAX00389695	20	110411442	110626770	chr14	0.385831316810582	0	2
8701	8720	UNC24737796	JAX00057288	20	110643675	110887427	chr14	0.385350895778256	0	2
8721	8740	JAX00389719	UNC24745533	20	110896116	111069737	chr14	0.400675413034952	0	2
8741	8760	UNC24745551	JAX00389763	20	111070516	111316529	chr14	0.401893333731387	0	2
8761	8780	JAX00389766	JAX00057352	20	111319092	111737895	chr14	0.404475998040704	0	2
8781	8800	JAX00057354	JAX00389870	20	111767657	112030247	chr14	0.413798792915958	0	2
8801	8820	JAX00389872	JAX00389919	20	112034107	112259940	chr14	0.507729498168868	0	2
8821	8840	JAX00389920	JAX00205837	20	112268886	112452166	chr14	0.72366121462025	0	2
8841	8860	JAX00389964	JAX00390013	20	112461090	112692691	chr14	0.730443935896701	0	2
8861	8880	JAX00390015	JAX00057446	20	112693492	112983314	chr14	0.773621602892579	0	2
8881	8900	JAX00390068	UNC24780472	20	113012114	113154681	chr14	0.859055059431381	0	2
8901	8920	UNC24780500	JAX00390135	20	113157486	113634473	chr14	0.494386345178059	0	2
8921	8940	JAX00057495	JAX00188039	20	113639270	113961576	chr14	0.509614670604323	0	2
8941	8960	JAX00390172	JAX00390228	20	113989345	114253090	chr14	0.52069489825181	0	2
8961	8980	JAX00390236	JAX00390269	20	114294741	114459395	chr14	0.458283518178937	0	2
8981	9000	JAX00057556	UNC24798429	20	114460150	114728293	chr14	0.465425308008137	0	2
9001	9020	JAX00057578	JAX00390369	20	114744467	115046895	chr14	0.526224244920536	0	2
9021	9040	UNC24803748	UNC24807006	20	115081360	115331518	chr14	0.841294675681762	0	2
9041	9060	JAX00057621	UNC24812995	20	115339197	115711229	chr14	1.00791720361946	0	2
9061	9080	JAX00390481	JAX00057679	20	115715132	116127898	chr14	1.01151269289676	0	2
9081	9100	JAX00390528	UNC24824048	20	116164378	116516531	chr14	1.04833770688211	0	2
9101	9120	JAX00057709	JAX00390611	20	116537123	116806933	chr14	1.0467600792869	0	2
9121	9140	JAX00057731	JAX00057755	20	116829379	117139938	chr14	1.07942175509103	0	2
9141	9160	UNC24833133	JAX00057773	20	117147724	117381589	chr14	1.0926666866005	0	2
9161	9180	UNC24837233	JAX00390720	20	117404865	117605026	chr14	1.16804719712311	0	2
9181	9200	UNC24841011	UNC24844310	20	117606311	117818593	chr14	1.19315221219545	0	2
9201	9220	UNC24844635	JAX00205982	20	117837873	117994472	chr14	1.22306183849861	0	2
9221	9240	JAX00390802	UNC24849331	20	117999286	118105705	chr14	1.22503622676262	0	2
9241	9260	UNC24849764	JAX00390906	20	118128857	118278202	chr14	1.22454185088936	0	2
9261	9280	JAX00057840	JAX00057850	20	118286438	118420439	chr14	1.21748174306502	0	2
9281	9300	UNC24855375	JAX00390960	20	118431892	118615773	chr14	1.2081897318372	0	2
9301	9320	UNC24858774	UNC24862724	20	118621108	118829439	chr14	1.27971497016586	0	2
9321	9340	UNC24862902	UNC24866697	20	118842557	119030414	chr14	1.29634477589313	0	2
9341	9360	UNC24867229	UNC24872163	20	119060162	119334375	chr14	1.25457767491685	0	2
9361	9380	UNC24872494	UNC24875157	20	119357071	119529884	chr14	1.2795987059876	0	2
9381	9400	UNC24875323	JAX00057931	20	119541607	119682170	chr14	1.29402979967248	0	2
9401	9420	JAX00057932	UNC24880715	20	119682287	119855366	chr14	1.42708927026041	0	2
9421	9440	JAX00391140	UNC24883287	20	119862230	120033036	chr14	1.79045145181369	0	2
9441	9460	UNC24883430	UNC24885329	20	120041530	120199318	chr14	1.98429130711078	0	2
9461	9480	JAX00391193	JAX00391233	20	120200423	120391837	chr14	1.92079157459219	0	2
9481	9500	JAX00391234	UNC24891655	20	120403238	120608527	chr14	1.95163164421741	0	2
9501	9520	JAX00391266	JAX00391303	20	120632110	120781560	chr14	1.97480163336292	0	2
9521	9540	UNC24894319	UNC24897885	20	120791735	121024493	chr14	2.04924607640518	0	2
9541	9560	JAX00391358	JAX00391394	20	121049465	121324574	chr14	2.05291059944278	0	2
9561	9580	JAX00391397	JAX00391419	20	121331649	121457309	chr14	2.07996625353807	0	2
9581	9600	JAX00391424	JAX00058077	20	121474747	121602895	chr14	2.1066382593198	0	2
9601	9620	JAX00391462	JAX00058084	20	121625402	121712747	chr14	2.11568675095252	0	2
9621	9640	UNC24909850	JAX00391533	20	121741028	121878795	chr14	2.22708819365003	0	2
9641	9660	JAX00391535	JAX00391600	20	121879034	122009988	chr14	2.27695684479447	0	2
9661	9680	JAX00391601	JAX00391677	20	122019181	122364258	chr14	2.32639093008746	0	2
9681	9700	JAX00391678	JAX00391730	20	122369235	122605734	chr14	2.38648901313892	0	2
9701	9720	JAX00391731	JAX00391755	20	122606737	122792578	chr14	2.40293508088519	0	2
9721	9740	JAX00391758	JAX00058192	20	122794365	123162301	chr14	2.41761541261354	0	2
9741	9760	JAX00058193	JAX00391824	20	123162505	123413852	chr14	2.51722416367652	0	2
9761	9780	JAX00391825	JAX00058230	20	123422749	123676210	chr14	2.5018867686974	0	2
9781	9800	JAX00058233	JAX00058257	20	123708791	124051092	chr14	2.46197989276822	0	2
9801	9820	JAX00391881	JAX00058283	20	124077952	124373175	chr14	2.3662318012838	0	2
9821	9840	UNC24937909	JAX00058312	20	124374701	124760237	chr14	2.34435015379759	0	2
9841	9860	JAX00058313	UNC24942598	20	124767639	125073011	chr14	2.32901816230097	0	2
1	20	JAX00391985	JAX00058366	20	3090615	3456229	chr15	0.505341541955058	0	2
21	40	JAX00058367	JAX00392060	20	3456390	3654661	chr15	0.644491260759223	0	2
41	60	JAX00392064	JAX00058406	20	3661327	3966885	chr15	0.408415338573526	0	2
61	80	JAX00392109	UNC24952531	20	3969146	4149548	chr15	0.379921722063479	0	2
81	100	JAX00392153	JAX00392202	20	4169766	4509442	chr15	0.248211262609969	1	2
101	120	JAX00392203	UNC24958067	20	4509468	4823573	chr15	0.192382467079735	1	2
121	140	backupUNC150414849	JAX00058496	20	4830468	5193740	chr15	0.349225537937865	1	2
141	160	backupUNC150415457	JAX00206193	20	5210750	5628347	chr15	0.686260339634189	0	2
161	180	JAX00392385	JAX00058559	20	5672648	6031228	chr15	0.412801539878544	0	2
181	200	JAX00206205	JAX00392473	20	6031941	6200553	chr15	0.416327692424514	0	2
201	220	JAX00392477	JAX00392510	20	6229087	6396260	chr15	0.458658511935201	0	2
221	240	JAX00392511	JAX00392544	20	6396283	6596733	chr15	0.434258560941859	0	2
241	260	JAX00206218	UNC24982671	20	6667084	6867631	chr15	0.417884020651145	0	2
261	280	JAX00392588	JAX00392627	20	6872710	6997560	chr15	0.189073129579426	1	2
281	300	JAX00392629	JAX00392676	20	7000652	7131468	chr15	0.173678830542257	1	2
301	320	UNC24986265	JAX00058651	20	7132746	7262673	chr15	0.180603184358577	1	2
321	340	UNC24988180	JAX00392743	20	7268535	7392552	chr15	0.168345786642513	1	2
341	360	JAX00058660	JAX00392799	20	7395391	7624422	chr15	0.165653009157659	1	2
361	380	JAX00392802	JAX00392851	20	7647783	7957658	chr15	0.153328516412411	1	2
381	400	JAX00392852	JAX00392900	20	7965954	8310067	chr15	0.169588116431072	1	2
401	420	JAX00058731	JAX00058759	20	8334248	8702528	chr15	0.164810968777921	1	2
421	440	JAX00058760	JAX00392979	20	8712836	9042220	chr15	0.16512287183617	1	2
441	460	JAX00058784	UNC25010840	20	9042478	9354115	chr15	0.242520350602104	0	2
461	480	JAX00393020	JAX00393055	20	9362143	9563194	chr15	0.219862418529502	0	2
481	500	JAX00058825	UNC25016485	20	9563945	9932663	chr15	0.202160618280941	0	2
501	520	JAX00058855	JAX00058876	20	9957963	10233248	chr15	0.2153135881456	0	2
521	540	JAX00058877	UNC25022543	20	10233476	10444912	chr15	0.233583827649866	0	2
541	560	JAX00206306	JAX00058904	20	10464746	10617866	chr15	0.137364932577685	1	2
561	580	JAX00393244	JAX00393282	20	10622900	10747574	chr15	0.2352761661115	1	2
581	600	UNC25027637	UNC25029978	20	10749162	10883991	chr15	0.241352993468777	0	2
601	620	JAX00393327	JAX00393369	20	10887677	11095901	chr15	0.292337232735739	0	2
621	640	JAX00393372	JAX00058955	20	11098715	11297938	chr15	0.420227280423901	0	2
641	660	JAX00393425	UNC25039712	20	11301892	11435297	chr15	0.463799099897313	0	2
661	680	JAX00393477	JAX00393519	20	11460516	11652523	chr15	0.459807008108509	0	2
681	700	UNC25042878	UNC25045686	20	11654962	11866204	chr15	0.470860848171223	0	2
701	720	JAX00393562	JAX00393597	20	11881828	12017157	chr15	0.456078740648373	0	2
721	740	JAX00393599	JAX00059024	20	12032747	12209927	chr15	0.471435850224093	0	2
741	760	JAX00393649	JAX00393683	20	12210641	12365059	chr15	0.462256218572921	0	2
761	780	JAX00393685	JAX00393738	20	12369129	12545501	chr15	0.488953166651683	0	2
781	800	JAX00393739	JAX00393798	20	12545536	12715755	chr15	0.439663070959317	0	2
801	820	JAX00393805	JAX00393849	20	12724428	12833769	chr15	0.462480373933733	0	2
821	840	JAX00393850	JAX00393900	20	12834005	12961070	chr15	0.478129656948452	0	2
841	860	JAX00393905	JAX00206361	20	12965759	13052651	chr15	0.472866055471487	0	2
861	880	JAX00393936	UNC25064466	20	13053807	13176234	chr15	0.470242605516512	0	2
881	900	JAX00393989	JAX00394023	20	13176746	13323492	chr15	0.476179142208695	0	2
901	920	JAX00059108	JAX00394080	20	13324730	13702888	chr15	0.490928099164811	0	2
921	940	JAX00394081	JAX00059145	20	13704406	13839979	chr15	0.538764067821202	0	2
941	960	UNC25072604	JAX00394144	20	13844179	14077039	chr15	0.576539528055248	0	2
961	980	JAX00394156	JAX00394182	20	14148945	14349869	chr15	0.586464116554932	0	2
981	1000	JAX00059185	JAX00059209	20	14370047	14674414	chr15	0.585153319022988	0	2
1001	1020	JAX00059210	JAX00059244	20	14692329	15174836	chr15	0.732555577718064	0	2
1021	1040	JAX00059249	JAX00059275	20	15206219	15565259	chr15	0.679618397352095	0	2
1041	1060	JAX00059276	JAX00394402	20	15565415	15906105	chr15	0.594498729070453	0	2
1061	1080	JAX00394403	JAX00394444	20	15969166	16301077	chr15	0.473477858596084	0	2
1081	1100	JAX00394445	JAX00059344	20	16301462	16485011	chr15	0.455044821786931	0	2
1101	1120	JAX00394479	JAX00394507	20	16504390	16687076	chr15	0.502282813853671	0	2
1121	1140	JAX00394509	JAX00394536	20	16690994	16876104	chr15	0.560718897055129	0	2
1141	1160	JAX00394538	UNC25116544	20	16886735	17171547	chr15	0.550708011726203	0	2
1161	1180	JAX00059399	JAX00394644	20	17221237	17534095	chr15	0.520923197921133	0	2
1181	1200	JAX00394646	JAX00394718	20	17556354	17861896	chr15	0.521189274388654	0	2
1201	1220	UNC25127708	UNC25132993	20	17862006	18239434	chr15	0.497294103725858	0	2
1221	1240	JAX00059478	JAX00394837	20	18285904	18458633	chr15	0.463197540809914	0	2
1241	1260	UNC25136469	JAX00059514	20	18465747	18749677	chr15	0.462322899888386	0	2
1261	1280	UNC25140152	JAX00059527	20	18772947	18931136	chr15	0.458329179981041	0	2
1281	1300	JAX00059528	JAX00394964	20	18931750	19115018	chr15	0.466761507169326	0	2
1301	1320	JAX00394969	JAX00059559	20	19137192	19352135	chr15	0.451768894137627	0	2
1321	1340	JAX00395015	JAX00059597	20	19352465	19837378	chr15	0.347135525572011	0	2
1341	1360	JAX00059598	JAX00395128	20	19899777	20232417	chr15	0.333320186893721	1	2
1361	1380	JAX00395129	JAX00206507	20	20235121	20631806	chr15	0.335101894510212	0	2
1381	1400	JAX00206508	JAX00395231	20	20631843	20811193	chr15	0.433560303363704	0	2
1401	1420	JAX00395232	JAX00059689	20	20814849	21072564	chr15	0.540355884187374	0	2
1421	1440	JAX00059690	UNC25171468	20	21084617	21335962	chr15	0.561100112986755	0	2
1441	1460	JAX00059708	backupUNC150056097	20	21337241	21696592	chr15	0.709701456276586	0	2
1461	1480	JAX00395373	JAX00395415	20	21714657	22117614	chr15	0.983903469479657	0	2
1481	1500	JAX00395417	JAX00395455	20	22131354	22399584	chr15	1.15396056116154	0	2
1501	1520	JAX00395465	JAX00059810	20	22433915	22690326	chr15	1.13723578023434	0	2
1521	1540	JAX00059813	JAX00395553	20	22731687	22860441	chr15	0.766681578093532	1	2
1541	1560	JAX00395559	JAX00395603	20	22918149	23179771	chr15	0.554297867303361	1	2
1561	1580	JAX00206556	JAX00395637	20	23197330	23428809	chr15	0.467405667771486	1	2
1581	1600	JAX00059862	JAX00206570	20	23443898	23708353	chr15	0.565701850148591	1	2
1601	1620	JAX00395671	JAX00395707	20	23719149	24059165	chr15	0.705456673583011	1	2
1621	1640	JAX00059909	JAX00395749	20	24059612	24417784	chr15	0.668884847215738	0	2
1641	1660	JAX00059937	JAX00395793	20	24430042	24706263	chr15	0.71666199173663	0	2
1661	1680	UNC25206573	JAX00059983	20	24744985	25047176	chr15	0.908238012058409	0	2
1681	1700	JAX00395857	JAX00395894	20	25058372	25272091	chr15	0.890858800682003	0	2
1701	1720	JAX00395899	JAX00395979	20	25274838	25428275	chr15	0.885111885888587	0	2
1721	1740	JAX00395980	JAX00396042	20	25428627	25589758	chr15	0.981975470931844	0	2
1741	1760	UNC25219686	JAX00396083	20	25597292	25733020	chr15	1.12192830385469	0	2
1761	1780	UNC25222156	UNC25224676	20	25743291	25922583	chr15	1.09106130838085	0	2
1781	1800	JAX00396115	JAX00396137	20	25931128	26081151	chr15	1.16564965386501	0	2
1801	1820	JAX00060061	JAX00396177	20	26089855	26273909	chr15	1.2748255930598	0	2
1821	1840	JAX00060076	JAX00396205	20	26278602	26489780	chr15	1.31107392832512	0	2
1841	1860	JAX00396207	JAX00396242	20	26492660	26611824	chr15	1.31090400854819	0	2
1861	1880	JAX00060101	JAX00060119	20	26623118	26846363	chr15	1.29875383938477	0	2
1881	1900	JAX00396266	UNC25241266	20	26861358	27010413	chr15	1.33478840978222	0	2
1901	1920	UNC25241375	UNC25244437	20	27019383	27251059	chr15	1.34787019763945	0	2
1921	1940	JAX00060149	JAX00060167	20	27260615	27484558	chr15	1.33795851594838	0	2
1941	1960	JAX00060168	JAX00396386	20	27514290	27697124	chr15	1.15050685197138	0	2
1961	1980	JAX00396388	UNC25255086	20	27701785	27892956	chr15	1.14824488660613	0	2
1981	2000	JAX00396423	JAX00396448	20	27895989	28136215	chr15	1.14901822568005	0	2
2001	2020	JAX00396452	JAX00060239	20	28179461	28449998	chr15	1.10157047515337	0	2
2021	2040	UNC150504609	JAX00396525	20	28456301	28731625	chr15	1.22336133488272	0	2
2041	2060	JAX00396529	JAX00060281	20	28740569	29017925	chr15	1.31124141616202	0	2
2061	2080	JAX00396556	JAX00396603	20	29025500	29207096	chr15	1.5898642052737	0	2
2081	2100	JAX00396609	JAX00396640	20	29230156	29460855	chr15	1.9223346517991	0	2
2101	2120	JAX00396644	JAX00060330	20	29496036	29685557	chr15	1.94681003640223	0	2
2121	2140	UNC25280981	UNC25283948	20	29710188	29945149	chr15	2.00802419673316	0	2
2141	2160	JAX00060354	JAX00060364	20	29985933	30131856	chr15	1.86472000289037	0	2
2161	2180	JAX00396732	JAX00396756	20	30135286	30209908	chr15	1.76383379552384	0	2
2181	2200	UNC25287599	JAX00396807	20	30213351	30346067	chr15	1.76707210099347	0	2
2201	2220	JAX00396808	UNC25292118	20	30346912	30443351	chr15	1.77151254639197	0	2
2221	2240	UNC25292618	JAX00206712	20	30472459	30579320	chr15	1.75768687199456	0	2
2241	2260	JAX00206713	UNC25296955	20	30579392	30707072	chr15	1.60359229471067	0	2
2261	2280	JAX00396921	JAX00396947	20	30709106	30823966	chr15	1.54617357238608	0	2
2281	2300	UNC25299144	JAX00060437	20	30828149	31082615	chr15	1.55818509803243	0	2
2301	2320	JAX00396989	UNC25306893	20	31083085	31264936	chr15	1.74675520345153	0	2
2321	2340	UNC150082801	JAX00397099	20	31269406	31513274	chr15	1.69798199035703	0	2
2341	2360	JAX00060469	JAX00397147	20	31528935	31752919	chr15	1.69649864951864	0	2
