from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP	pointwise.permute.pval	genomewide.permute.pval
3661	3680	JAX00379740	JAX00052860	20	50967033	51268713	chr14	2.42940462427768	0	2
3681	3700	JAX00379779	UNC23996559	20	51268781	51465630	chr14	2.49391825406291	0	2
3701	3720	JAX00379823	UNC23998790	20	51467550	51667555	chr14	2.51119541538626	0	2
3721	3740	JAX00052890	JAX00379903	20	51669073	51822985	chr14	2.497808929031	0	2
3741	3760	UNC24000553	JAX00380103	20	51846304	52545730	chr14	2.38032861481681	0	2
3761	3780	JAX00380104	JAX00052974	20	52546429	52825147	chr14	2.42722877529112	0	2
3781	3800	JAX00052975	JAX00052995	20	52825449	53112481	chr14	2.70854381255627	0	2
3801	3820	UNC140395607	JAX00053058	20	53137820	54267515	chr14	2.65703010810132	0	2
3821	3840	JAX00053059	JAX00380329	20	54269337	54681602	chr14	2.55417408509023	0	2
3841	3860	JAX00380330	JAX00380345	20	54699519	54803546	chr14	3.00473050776761	0	2
3861	3880	UNC24025889	UNC24026947	20	54806761	54884932	chr14	3.02468755946521	0	2
3881	3900	JAX00380365	JAX00053127	20	54888576	55204374	chr14	2.60245493015839	0	2
3901	3920	JAX00053129	JAX00380441	20	55221861	55387590	chr14	2.53100567003854	0	2
3921	3940	JAX00053143	UNC24035355	20	55393017	55623031	chr14	2.49936308986081	0	2
3941	3960	JAX00053161	UNC24037827	20	55639221	55855663	chr14	2.47367230645084	0	2
3961	3980	JAX00380549	UNC24040120	20	55887800	56061595	chr14	2.52167030073311	0	2
3981	4000	JAX00053193	JAX00380646	20	56083700	56470818	chr14	2.88776868117434	0	2
4001	4020	JAX00053225	JAX00380688	20	56483700	56696818	chr14	3.05603813447672	0	2
4021	4040	backupUNC140942387	JAX00053262	20	56709669	56989696	chr14	3.15010742957281	0	2
4041	4060	JAX00380739	JAX00380798	20	56998849	57242595	chr14	3.08598803065403	0	2
4061	4080	JAX00380804	JAX00053298	20	57246397	57487624	chr14	2.52973003378977	0	2
4081	4100	JAX00380845	JAX00053317	20	57493178	57726850	chr14	2.20799862786801	0	2
4101	4120	JAX00380872	UNC24054917	20	57730617	57943187	chr14	2.15893138225944	0	2
4121	4140	JAX00053336	JAX00053352	20	57968699	58198945	chr14	2.09314336727568	0	2
4141	4160	JAX00053354	JAX00053380	20	58208281	58557321	chr14	2.06864103464197	0	2
4161	4180	JAX00380958	JAX00380982	20	58593795	58790273	chr14	2.05193159073405	0	2
4181	4200	backupUNC140958199	UNC24064804	20	58801983	59115032	chr14	2.03290999172238	0	2
4201	4220	JAX00381025	UNC24065561	20	59117651	59254209	chr14	1.98498610540932	0	2
4221	4240	JAX00053435	JAX00381072	20	59284073	59421856	chr14	1.93855808983086	0	2
4241	4260	JAX00381077	JAX00053459	20	59449096	59609386	chr14	1.6077795923059	0	2
4261	4280	UNC24067307	UNC24067779	20	59609535	59709004	chr14	1.51955053943395	0	2
4281	4300	JAX00053466	JAX00381156	20	59725770	60191161	chr14	1.50026245069101	0	2
4301	4320	UNC24069214	JAX00381210	20	60202222	60404105	chr14	1.56021456604625	0	2
4321	4340	JAX00381211	JAX00381247	20	60404247	60550642	chr14	1.66645085478818	0	2
4341	4360	UNC24070978	UNC24072365	20	60558075	60701091	chr14	1.63154487297821	0	2
4361	4380	JAX00053543	JAX00381313	20	60720246	60962510	chr14	1.43404883971924	0	2
4381	4400	UNC24074697	JAX00053576	20	60985733	61166751	chr14	1.38855445117949	0	2
4401	4420	JAX00381347	JAX00053592	20	61179666	61416261	chr14	1.39458514059708	0	2
4421	4440	JAX00053594	JAX00381414	20	61423936	61649435	chr14	1.45865820518611	0	2
4441	4460	JAX00053611	JAX00381465	20	61653359	61886549	chr14	1.31484175602314	0	2
4461	4480	UNC24085788	JAX00381507	20	61910301	62125523	chr14	1.08275150543182	0	2
4481	4500	JAX00205014	UNC24089641	20	62130382	62335642	chr14	1.03152948598819	0	2
4501	4520	JAX00053665	JAX00381569	20	62359557	62593130	chr14	0.891402902036651	0	2
4521	4540	JAX00053684	JAX00053712	20	62595307	62990229	chr14	0.950867013974897	0	2
4541	4560	JAX00053713	JAX00381661	20	62993162	63165378	chr14	0.923858919178897	0	2
4561	4580	JAX00381664	JAX00053738	20	63166793	63328043	chr14	0.890356242672632	0	2
4581	4600	JAX00053739	UNC24106940	20	63363641	63636692	chr14	0.916862367431531	0	2
4601	4620	JAX00053762	JAX00205050	20	63646689	63856219	chr14	0.974518955559884	0	2
4621	4640	UNC24110363	UNC24113360	20	63895892	64110698	chr14	0.974865017679382	0	2
4641	4660	JAX00053796	JAX00381853	20	64116789	64387140	chr14	0.959971764956969	0	2
4661	4680	UNC24117134	JAX00053843	20	64434443	64739779	chr14	0.885460102106864	0	2
4681	4700	UNC140221618	JAX00381964	20	64754964	64906001	chr14	0.783141257742849	0	2
4701	4720	JAX00381965	JAX00382011	20	64922460	65304071	chr14	0.718370032473879	1	2
4721	4740	JAX00053886	JAX00053902	20	65308364	65526131	chr14	0.737609736481724	1	2
4741	4760	JAX00053903	JAX00053917	20	65532159	65736854	chr14	0.626326196247455	1	2
4761	4780	JAX00382077	JAX00382118	20	65743308	66049059	chr14	0.474830771157761	1	2
4781	4800	JAX00382120	JAX00382164	20	66052989	66287323	chr14	0.491232929402478	1	2
4801	4820	JAX00382165	JAX00382215	20	66289571	66616674	chr14	0.491416423781454	1	2
4821	4840	JAX00382224	JAX00382263	20	66690692	66929721	chr14	0.483133314369753	1	2
4841	4860	JAX00054009	UNC24151149	20	66968623	67202693	chr14	0.478522383422876	1	2
4861	4880	UNC24151896	JAX00205135	20	67265309	67481410	chr14	0.465001924685413	1	2
4881	4900	JAX00054049	UNC24158690	20	67501982	67735618	chr14	0.43055961096602	1	2
4901	4920	JAX00382390	JAX00382427	20	67755519	67948620	chr14	0.426670524397328	1	2
4921	4940	JAX00382429	UNC24164979	20	67971269	68186985	chr14	0.423283382330291	1	2
4941	4960	JAX00382480	JAX00205155	20	68192809	68413562	chr14	0.419865211521235	1	2
4961	4980	UNC24168410	JAX00382586	20	68423308	68561616	chr14	0.370694706356106	1	2
4981	5000	JAX00382587	JAX00054143	20	68562905	68740043	chr14	0.364064575694924	1	2
5001	5020	UNC24173459	JAX00382674	20	68761670	68880328	chr14	0.362374493995372	1	2
5021	5040	JAX00054153	JAX00054171	20	68881812	69107009	chr14	0.36070985438002	1	2
5041	5060	JAX00382731	JAX00054184	20	69107940	69279297	chr14	0.365400100405952	1	2
5061	5080	JAX00382776	JAX00054195	20	69281564	69452390	chr14	0.422795592719264	1	2
5081	5100	JAX00054196	JAX00382842	20	69452511	69637167	chr14	0.450429788676773	1	2
5101	5120	UNC24186677	UNC24188914	20	69639335	69829890	chr14	0.42519037899101	1	2
5121	5140	JAX00382875	JAX00054237	20	69831687	69990324	chr14	0.424588898647708	1	2
5141	5160	UNC24191395	UNC24193968	20	69998629	70166034	chr14	0.427505142444753	1	2
5161	5180	UNC24194081	JAX00382992	20	70175792	70345698	chr14	0.430965615614222	1	2
5181	5200	JAX00382994	UNC24197569	20	70353695	70484495	chr14	0.486007975938729	1	2
5201	5220	JAX00383020	JAX00383047	20	70486814	70617978	chr14	0.643611994801556	1	2
5221	5240	UNC24198725	JAX00383082	20	70632934	70810688	chr14	0.588011551966288	1	2
5241	5260	UNC24200780	JAX00383127	20	70811136	70961758	chr14	0.523641584945113	1	2
5261	5280	JAX00383134	JAX00054323	20	70973444	71124186	chr14	0.186713825136583	2	2
5281	5300	UNC24203802	UNC24206415	20	71170159	71373692	chr14	0.187011840052748	2	2
5301	5320	JAX00383246	JAX00383279	20	71377008	71510146	chr14	0.187168259204897	2	2
5321	5340	UNC24208098	UNC24209885	20	71511208	71672616	chr14	0.187427014865367	2	2
5341	5360	JAX00383334	JAX00054377	20	71681299	71857962	chr14	0.188343003651566	2	2
5361	5380	UNC24211934	JAX00383402	20	71863081	72013774	chr14	0.189301218789584	2	2
5381	5400	JAX00383404	JAX00054403	20	72019477	72200835	chr14	0.189177898519525	2	2
5401	5420	JAX00054404	JAX00054416	20	72207545	72373595	chr14	0.189038439528946	2	2
5421	5440	UNC24219581	JAX00383496	20	72398265	72575456	chr14	0.188965697424645	2	2
5441	5460	JAX00383497	JAX00383539	20	72575593	72696605	chr14	0.219692121513023	2	2
5461	5480	UNC24223697	JAX00383590	20	72700089	72854031	chr14	0.246943365870078	1	2
5481	5500	JAX00383593	UNC24228524	20	72855326	73054831	chr14	0.274257746806101	1	2
5501	5520	JAX00383631	UNC24230678	20	73063615	73243646	chr14	0.243492276671925	2	2
5521	5540	JAX00054481	JAX00054491	20	73249664	73375386	chr14	0.242602935209409	2	2
5541	5560	UNC24232332	JAX00383735	20	73375837	73477040	chr14	0.231102462641253	2	2
5561	5580	JAX00383736	JAX00383777	20	73479722	73609200	chr14	0.231310626359662	2	2
5581	5600	JAX00205235	UNC24238449	20	73613248	73744270	chr14	0.231540610050568	2	2
5601	5620	UNC24238621	JAX00383839	20	73755355	73917429	chr14	0.260757649648	2	2
5621	5640	JAX00383841	JAX00205249	20	73933081	74084728	chr14	0.297508985626048	2	2
5641	5660	UNC24243619	JAX00383936	20	74086105	74335388	chr14	0.334921607037754	1	2
5661	5680	JAX00383937	JAX00383991	20	74335417	74580891	chr14	0.351793608363375	1	2
5681	5700	UNC24249876	JAX00384032	20	74589911	74781606	chr14	0.500535275898569	1	2
5701	5720	JAX00384038	JAX00384081	20	74784308	74930580	chr14	0.553164468276631	1	2
5721	5740	JAX00054607	JAX00384115	20	74931722	75094982	chr14	0.55256857943488	1	2
5741	5760	JAX00384121	JAX00054631	20	75105384	75234201	chr14	0.645292180609734	1	2
5761	5780	UNC24260361	JAX00384218	20	75271190	75448213	chr14	0.723650916741371	1	2
5781	5800	JAX00205277	UNC24265383	20	75470688	75596155	chr14	0.72454716245102	1	2
5801	5820	JAX00384267	JAX00384297	20	75612545	75734092	chr14	0.725257782163388	1	2
5821	5840	JAX00384299	UNC24270298	20	75747736	75937042	chr14	0.742232403831181	1	2
5841	5860	JAX00384353	JAX00384398	20	75946907	76112654	chr14	0.74510782780542	1	2
5861	5880	JAX00054696	JAX00384445	20	76120557	76312094	chr14	0.74344531144678	1	2
5881	5900	JAX00384449	JAX00384473	20	76328400	76497887	chr14	0.623738478070845	1	2
5901	5920	backupUNC141061832	JAX00054747	20	76561867	76798590	chr14	0.559419890112066	1	2
5921	5940	UNC24281039	UNC24283729	20	76812550	77001638	chr14	0.548903177307856	1	2
5941	5960	JAX00054763	JAX00054777	20	77005520	77192170	chr14	0.539182319351268	1	2
5961	5980	JAX00384587	JAX00384610	20	77194726	77337485	chr14	0.470126212319011	2	2
5981	6000	JAX00054790	JAX00054804	20	77358821	77559773	chr14	0.449545403415756	2	2
6001	6020	JAX00384635	JAX00054818	20	77560103	77726069	chr14	0.448839212440385	2	2
6021	6040	JAX00384665	JAX00384680	20	77728538	77951825	chr14	0.379315913428937	2	2
6041	6060	UNC24298367	JAX00384710	20	77983185	78069163	chr14	0.267354521825903	2	2
6061	6080	JAX00384712	JAX00384752	20	78070859	78194621	chr14	0.269053131946481	2	2
6081	6100	JAX00054854	UNC24303952	20	78207745	78334898	chr14	0.282164825669577	2	2
6101	6120	JAX00384778	JAX00384817	20	78339457	78549236	chr14	0.348815603953295	2	2
6121	6140	JAX00384818	JAX00054892	20	78549286	78744874	chr14	0.416383118786694	2	2
6141	6160	JAX00384851	JAX00054912	20	78747662	78988665	chr14	0.421035458671989	2	2
6161	6180	JAX00384897	JAX00384947	20	78989204	79212553	chr14	0.418752046752065	2	2
6181	6200	UNC24315068	JAX00054948	20	79234427	79465828	chr14	0.439126152082014	2	2
6201	6220	UNC24317545	UNC140401510	20	79466343	79709791	chr14	0.449028086907961	2	2
6221	6240	JAX00385027	UNC24322186	20	79714277	80022272	chr14	0.605811314576125	2	2
6241	6260	JAX00385062	UNC141084245	20	80050068	80213278	chr14	0.452765051934226	2	2
6261	6280	JAX00385093	JAX00055021	20	80258452	80446219	chr14	0.313840154279642	2	2
6281	6300	JAX00205370	UNC24327344	20	80483125	80656745	chr14	0.313472808519441	2	2
6301	6320	JAX00385160	JAX00055049	20	80680247	80789046	chr14	0.313273589796677	2	2
6321	6340	JAX00385200	UNC24330859	20	80794533	81057132	chr14	0.312957659503274	2	2
6341	6360	JAX00385232	JAX00385266	20	81085855	81342060	chr14	0.308309475787048	2	2
6361	6380	JAX00385270	JAX00385294	20	81348637	81597126	chr14	0.316018350199477	2	2
6381	6400	JAX00385295	JAX00385351	20	81597155	81802728	chr14	0.315607647604921	2	2
6401	6420	JAX00385356	JAX00055138	20	81815070	82038363	chr14	0.30160397334071	2	2
6421	6440	JAX00055140	JAX00385421	20	82055146	82407176	chr14	0.302950199388832	2	2
6441	6460	JAX00385425	UNC24351809	20	82420562	82674221	chr14	0.459809904780869	2	2
6461	6480	JAX00385463	UNC140625467	20	82674367	83066290	chr14	0.486637858042731	2	2
6481	6500	UNC24354682	JAX00205435	20	83073527	83347202	chr14	0.50418452182618	2	2
6501	6520	JAX00385533	UNC24362464	20	83353383	83595882	chr14	0.637014772092235	2	2
6521	6540	UNC24363323	JAX00055274	20	83655221	83979069	chr14	0.521021338947866	2	2
6541	6560	JAX00385600	JAX00385651	20	83979550	84423556	chr14	0.38907314964479	2	2
6561	6580	UNC140285643	JAX00385686	20	84434342	84678596	chr14	0.424899263249683	2	2
6581	6600	JAX00385691	JAX00385742	20	84681968	85027261	chr14	0.430385360725257	2	2
6601	6620	JAX00055355	JAX00055372	20	85047795	85303457	chr14	0.577338411185729	2	2
6621	6640	JAX00055373	JAX00055404	20	85307385	85726640	chr14	0.634191298142257	2	2
6641	6660	JAX00055405	JAX00385858	20	85754779	85957321	chr14	0.634382272460967	2	2
6661	6680	JAX00385861	JAX00055440	20	85962049	86191635	chr14	0.633813817284792	2	2
6681	6700	JAX00055443	UNC24399451	20	86248875	86438190	chr14	0.63371010467246	2	2
6701	6720	UNC24399508	UNC24400303	20	86445349	86521834	chr14	0.633962112085961	2	2
6721	6740	UNC24400389	UNC24402092	20	86526688	86662293	chr14	0.594183005582	2	2
6741	6760	JAX00055476	JAX00055490	20	86672883	86874131	chr14	0.553877870518352	2	2
6761	6780	UNC24404854	JAX00055508	20	86882712	87100611	chr14	0.572932666735014	2	2
6781	6800	JAX00386070	JAX00055523	20	87100722	87317817	chr14	0.562241176266662	2	2
6801	6820	JAX00055526	JAX00386164	20	87349131	87563596	chr14	0.560725953327153	2	2
6821	6840	JAX00386165	JAX00055559	20	87584429	87804381	chr14	0.465776842488709	2	2
6841	6860	UNC24416758	JAX00386244	20	87812410	88093266	chr14	0.429260574685855	2	2
6861	6880	JAX00386247	JAX00055602	20	88112566	88331709	chr14	0.421252460887199	2	2
6881	6900	JAX00386272	JAX00386308	20	88342104	88619152	chr14	0.425455568066266	2	2
6901	6920	JAX00386310	JAX00386341	20	88620979	88828781	chr14	0.463868981168032	2	2
6921	6940	JAX00055641	UNC24438328	20	88862766	89186499	chr14	0.714734231787737	2	2
6941	6960	JAX00055666	UNC24444415	20	89195344	89545567	chr14	0.782262108770433	2	2
6961	6980	JAX00055692	JAX00386452	20	89545702	89846200	chr14	0.750071541802692	2	2
6981	7000	UNC24448740	JAX00386488	20	89858227	90197444	chr14	0.428472458201609	2	2
7001	7020	JAX00386490	JAX00386522	20	90199254	90428167	chr14	0.506586858156866	2	2
7021	7040	UNC24458936	UNC24462388	20	90430288	90672353	chr14	0.824693064805335	2	2
7041	7060	JAX00386544	JAX00386567	20	90684969	90891228	chr14	1.04145082636093	2	2
7061	7080	JAX00386569	UNC24469415	20	90891551	91121322	chr14	0.968745987856619	2	2
7081	7100	JAX00055811	JAX00386633	20	91143988	91496904	chr14	1.10671697279228	1	2
7101	7120	JAX00386634	JAX00055866	20	91505792	91905187	chr14	1.14232141760303	1	2
7121	7140	JAX00055867	JAX00386717	20	91905248	92144714	chr14	1.01439638998876	1	2
7141	7160	JAX00386721	JAX00386777	20	92164591	92586964	chr14	0.902913066269446	2	2
7161	7180	JAX00386779	JAX00386829	20	92635603	92954811	chr14	0.809974482558648	2	2
7181	7200	JAX00055948	backupJAX00055971	20	92982984	93291876	chr14	0.446445529867431	2	2
7201	7220	JAX00386862	JAX00055990	20	93305816	93542136	chr14	0.480278764461458	1	2
7221	7240	JAX00055991	JAX00056007	20	93574430	93772795	chr14	0.641297402553798	1	2
7241	7260	JAX00056008	JAX00386984	20	93772980	93951973	chr14	0.654677456169823	1	2
7261	7280	JAX00056021	JAX00387015	20	93969530	94116234	chr14	0.646696347159589	1	2
7281	7300	JAX00387016	JAX00387048	20	94116438	94292879	chr14	0.569968264632643	1	2
7301	7320	JAX00056045	JAX00387081	20	94292975	94535808	chr14	0.560875860027833	1	2
7321	7340	JAX00056065	UNC24521979	20	94536235	94795905	chr14	0.673532501491863	1	2
7341	7360	JAX00056084	JAX00387151	20	94799982	95090250	chr14	0.664708749704179	1	2
7361	7380	JAX00387152	JAX00056126	20	95091317	95375773	chr14	0.83267148197378	1	2
7381	7400	UNC24529690	JAX00056152	20	95379003	95722325	chr14	0.723786565657383	1	2
7401	7420	JAX00387251	JAX00387290	20	95726109	95960253	chr14	0.793438540972743	1	2
7421	7440	JAX00387292	JAX00056187	20	95971558	96177320	chr14	0.803335967748272	1	2
7441	7460	UNC24540888	JAX00056205	20	96188305	96417827	chr14	0.594681034987723	1	2
7461	7480	JAX00387378	UNC24546380	20	96454731	96599911	chr14	0.576279626371292	1	2
7481	7500	UNC24546434	JAX00056245	20	96601669	96963867	chr14	0.587998106257142	1	2
7501	7520	JAX00056246	JAX00387481	20	96964164	97361739	chr14	0.617754270605422	1	2
7521	7540	JAX00056276	JAX00056303	20	97375593	97746456	chr14	0.702291683353775	1	2
7541	7560	UNC24567003	JAX00056325	20	97750652	98022317	chr14	0.648245857311505	1	2
7561	7580	JAX00387549	backupJAX00387582	20	98025059	98241520	chr14	0.63141499091697	1	2
7581	7600	JAX00056342	UNC24576611	20	98242885	98502331	chr14	0.78054718596447	1	2
7601	7620	JAX00387620	UNC24579877	20	98527978	98755195	chr14	0.82497263201975	1	2
7621	7640	JAX00056380	JAX00056402	20	98780935	99047146	chr14	0.813357784527855	1	2
7641	7660	JAX00387685	UNC24588059	20	99047299	99305804	chr14	0.766776697701249	1	2
7661	7680	JAX00387730	UNC24592492	20	99347044	99645022	chr14	0.69831594790317	1	2
7681	7700	UNC24592733	JAX00387777	20	99664108	99770490	chr14	0.716380708490387	1	2
7701	7720	UNC24594330	UNC24596074	20	99776140	99884112	chr14	0.658450868784016	1	2
7721	7740	JAX00056464	JAX00387807	20	99886007	99983932	chr14	0.638385723986803	1	2
7741	7760	JAX00387810	JAX00387827	20	99987304	100078743	chr14	0.63738589025341	1	2
7761	7780	JAX00387828	JAX00387854	20	100082356	100205602	chr14	0.569314514660014	1	2
7781	7800	JAX00056488	JAX00387889	20	100220092	100312175	chr14	0.679469981380344	1	2
7801	7820	JAX00387892	JAX00056512	20	100320283	100519047	chr14	0.787826292408508	1	2
7821	7840	JAX00387923	JAX00387957	20	100519162	100671299	chr14	0.693502835413382	1	2
7841	7860	JAX00387958	JAX00056536	20	100671743	100840615	chr14	0.686516097685577	1	2
7861	7880	JAX00387990	JAX00388035	20	100843750	101066142	chr14	0.731077198865851	1	2
7881	7900	UNC24614763	JAX00388065	20	101073574	101249482	chr14	0.695704176052145	1	2
7901	7920	JAX00056568	JAX00056584	20	101273043	101490669	chr14	0.726802967827562	1	2
7921	7940	JAX00388104	JAX00388127	20	101506062	101678393	chr14	0.778399877260168	1	2
7941	7960	JAX00388129	JAX00388161	20	101681646	101968529	chr14	0.854494071501195	1	2
7961	7980	JAX00388163	JAX00388191	20	101987083	102233504	chr14	0.920051890011138	1	2
7981	8000	JAX00388194	JAX00388233	20	102236365	102437613	chr14	0.8755194559846	1	2
8001	8020	JAX00056658	JAX00056674	20	102454512	102701065	chr14	0.904551207503423	1	2
8021	8040	JAX00388276	JAX00388302	20	102703482	102984844	chr14	0.948306252276776	1	2
8041	8060	JAX00388306	UNC24642980	20	103004056	103257978	chr14	1.02171965596284	1	2
8061	8080	JAX00388336	JAX00388361	20	103278361	103434596	chr14	1.0920631302751	1	2
8081	8100	JAX00388362	JAX00388380	20	103434797	103642241	chr14	1.14504750468619	1	2
8101	8120	JAX00056748	JAX00205663	20	103650044	103836042	chr14	1.12680514061663	1	2
8121	8140	JAX00388412	JAX00388453	20	103867501	104023661	chr14	1.24192904115758	1	2
8141	8160	JAX00056778	JAX00388506	20	104055844	104319341	chr14	1.27219956729994	1	2
8161	8180	UNC24652680	JAX00388555	20	104325320	104633253	chr14	1.13488622782265	1	2
8181	8200	JAX00056822	JAX00388606	20	104662931	104894423	chr14	0.831567502681979	1	2
8201	8220	JAX00056840	JAX00388633	20	104900601	105086253	chr14	0.675708236092044	1	2
8221	8240	JAX00388635	JAX00388665	20	105089154	105234944	chr14	0.674344675426683	1	2
8241	8260	JAX00388668	JAX00056871	20	105238142	105331504	chr14	0.678681363652757	1	2
8261	8280	JAX00388714	JAX00388751	20	105341104	105466579	chr14	0.605993482832829	2	2
8281	8300	UNC24666738	JAX00056894	20	105468197	105630890	chr14	0.523236035550887	2	2
8301	8320	UNC24668230	JAX00388854	20	105649822	105721019	chr14	0.489100126019187	2	2
8321	8340	JAX00388855	JAX00388903	20	105721583	105803521	chr14	0.487464844862765	2	2
8341	8360	UNC24670575	UNC24672301	20	105821061	105999917	chr14	0.683567131451823	2	2
8361	8380	JAX00056923	JAX00056935	20	106015303	106166793	chr14	0.974182395381265	1	2
8381	8400	JAX00388989	UNC24676691	20	106167721	106435569	chr14	0.993829518651313	1	2
8401	8420	JAX00056955	JAX00389089	20	106442567	106721454	chr14	1.02433220830208	1	2
8421	8440	JAX00389092	JAX00056993	20	106740468	106955170	chr14	0.781871042773242	2	2
8441	8460	JAX00389121	JAX00389161	20	106956177	107200696	chr14	0.707222109534498	2	2
8461	8480	JAX00389168	JAX00057034	20	107230472	107492415	chr14	0.747330034792814	2	2
8481	8500	JAX00389197	JAX00057046	20	107492463	107664055	chr14	0.737480711121149	2	2
8501	8520	JAX00389244	JAX00057061	20	107673638	107873096	chr14	0.708255800595856	2	2
8521	8540	JAX00389277	JAX00389317	20	107903469	108168175	chr14	0.722566586557065	2	2
8541	8560	JAX00389319	UNC24702108	20	108168533	108496006	chr14	0.768414415188582	2	2
8561	8580	JAX00057112	UNC24707780	20	108538601	108928110	chr14	0.86917484168287	2	2
8581	8600	JAX00057142	JAX00057167	20	108953436	109261618	chr14	1.00126856718506	2	2
8601	8620	JAX00205788	JAX00389494	20	109269259	109552710	chr14	1.24273968684198	2	2
8621	8640	JAX00389497	JAX00057210	20	109565858	109856455	chr14	1.41368916798195	1	2
8641	8660	JAX00389543	JAX00389590	20	109856545	110100823	chr14	1.20425788773033	1	2
8661	8680	JAX00389592	JAX00389659	20	110101587	110403401	chr14	1.20126849352	1	2
8681	8700	JAX00188035	JAX00389695	20	110411442	110626770	chr14	1.20638250629331	1	2
8701	8720	UNC24737796	JAX00057288	20	110643675	110887427	chr14	1.15969861519448	0	2
8721	8740	JAX00389719	UNC24745533	20	110896116	111069737	chr14	1.13750088702652	0	2
8741	8760	UNC24745551	JAX00389763	20	111070516	111316529	chr14	1.13104105623435	0	2
8761	8780	JAX00389766	JAX00057352	20	111319092	111737895	chr14	1.12746963769543	0	2
8781	8800	JAX00057354	JAX00389870	20	111767657	112030247	chr14	1.04145409278175	0	2
8801	8820	JAX00389872	JAX00389919	20	112034107	112259940	chr14	1.02216078420024	0	2
8821	8840	JAX00389920	JAX00205837	20	112268886	112452166	chr14	0.958294146312308	0	2
8841	8860	JAX00389964	JAX00390013	20	112461090	112692691	chr14	0.95492925946977	0	2
8861	8880	JAX00390015	JAX00057446	20	112693492	112983314	chr14	0.974899115380057	0	2
8881	8900	JAX00390068	UNC24780472	20	113012114	113154681	chr14	1.01911633933693	1	2
8901	8920	UNC24780500	JAX00390135	20	113157486	113634473	chr14	0.795428940843697	2	2
8921	8940	JAX00057495	JAX00188039	20	113639270	113961576	chr14	0.806773817255281	2	2
8941	8960	JAX00390172	JAX00390228	20	113989345	114253090	chr14	0.877431559152714	2	2
8961	8980	JAX00390236	JAX00390269	20	114294741	114459395	chr14	0.730638030142016	2	2
8981	9000	JAX00057556	UNC24798429	20	114460150	114728293	chr14	0.733209227956425	2	2
9001	9020	JAX00057578	JAX00390369	20	114744467	115046895	chr14	0.912834134392085	2	2
9021	9040	UNC24803748	UNC24807006	20	115081360	115331518	chr14	1.17200301301096	2	2
9041	9060	JAX00057621	UNC24812995	20	115339197	115711229	chr14	1.28362935435572	2	2
9061	9080	JAX00390481	JAX00057679	20	115715132	116127898	chr14	1.37627104865307	0	2
9081	9100	JAX00390528	UNC24824048	20	116164378	116516531	chr14	1.37240435449739	0	2
9101	9120	JAX00057709	JAX00390611	20	116537123	116806933	chr14	1.35122612667127	0	2
9121	9140	JAX00057731	JAX00057755	20	116829379	117139938	chr14	1.37741203896494	0	2
9141	9160	UNC24833133	JAX00057773	20	117147724	117381589	chr14	1.44981749852266	0	2
9161	9180	UNC24837233	JAX00390720	20	117404865	117605026	chr14	1.52094709861015	0	2
9181	9200	UNC24841011	UNC24844310	20	117606311	117818593	chr14	1.49656589235298	0	2
9201	9220	UNC24844635	JAX00205982	20	117837873	117994472	chr14	1.55881976606605	0	2
9221	9240	JAX00390802	UNC24849331	20	117999286	118105705	chr14	1.55909190193536	0	2
9241	9260	UNC24849764	JAX00390906	20	118128857	118278202	chr14	1.56468149684677	0	2
9261	9280	JAX00057840	JAX00057850	20	118286438	118420439	chr14	1.59570532570822	0	2
9281	9300	UNC24855375	JAX00390960	20	118431892	118615773	chr14	1.60255747537675	0	2
9301	9320	UNC24858774	UNC24862724	20	118621108	118829439	chr14	1.61932819093772	0	2
9321	9340	UNC24862902	UNC24866697	20	118842557	119030414	chr14	1.55558013457822	0	2
9341	9360	UNC24867229	UNC24872163	20	119060162	119334375	chr14	1.41901366099842	0	2
9361	9380	UNC24872494	UNC24875157	20	119357071	119529884	chr14	1.41689781642386	0	2
9381	9400	UNC24875323	JAX00057931	20	119541607	119682170	chr14	1.52528174734166	0	2
9401	9420	JAX00057932	UNC24880715	20	119682287	119855366	chr14	1.64045393281265	0	2
9421	9440	JAX00391140	UNC24883287	20	119862230	120033036	chr14	1.92811975253815	0	2
9441	9460	UNC24883430	UNC24885329	20	120041530	120199318	chr14	2.17323711923775	0	2
9461	9480	JAX00391193	JAX00391233	20	120200423	120391837	chr14	2.1650312374724	0	2
9481	9500	JAX00391234	UNC24891655	20	120403238	120608527	chr14	2.17712251204514	0	2
9501	9520	JAX00391266	JAX00391303	20	120632110	120781560	chr14	2.24677392995996	0	2
9521	9540	UNC24894319	UNC24897885	20	120791735	121024493	chr14	2.29494881294239	0	2
9541	9560	JAX00391358	JAX00391394	20	121049465	121324574	chr14	2.30897969871162	0	2
9561	9580	JAX00391397	JAX00391419	20	121331649	121457309	chr14	2.72028528140163	0	2
9581	9600	JAX00391424	JAX00058077	20	121474747	121602895	chr14	2.82020514154698	0	2
9601	9620	JAX00391462	JAX00058084	20	121625402	121712747	chr14	2.70579530735737	0	2
9621	9640	UNC24909850	JAX00391533	20	121741028	121878795	chr14	2.91347871472688	0	2
9641	9660	JAX00391535	JAX00391600	20	121879034	122009988	chr14	2.92767465878763	0	2
9661	9680	JAX00391601	JAX00391677	20	122019181	122364258	chr14	3.09428113865697	0	2
9681	9700	JAX00391678	JAX00391730	20	122369235	122605734	chr14	3.25069791384062	0	2
9701	9720	JAX00391731	JAX00391755	20	122606737	122792578	chr14	3.1198990266734	0	2
